ibge7,ibge6,municipio,uf,regiao,ano_populacao,populacao,ubs,hospitais,centros_cirurgicos,centros_obstetricos,ubs_por_10k,hospitais_por_100k,centros_cirurgicos_por_100k,centros_obstetricos_por_100k,indice_lacuna,prioridade_exploratoria
2615102,261510,Terezinha,PE,Nordeste,2025,6853,7,1,0,1,10.21,14.59,0.0,14.59,3.74,Baixa
2615201,261520,Terra Nova,PE,Nordeste,2025,9231,5,1,0,1,5.42,10.83,0.0,10.83,20.03,Baixa
2615300,261530,Timbaúba,PE,Nordeste,2025,47312,29,2,2,2,6.13,4.23,4.23,4.23,22.41,Baixa
2615409,261540,Toritama,PE,Nordeste,2025,43921,12,1,1,1,2.73,2.28,2.28,2.28,64.41,Alta
2615508,261550,Tracunhaém,PE,Nordeste,2025,14439,9,1,0,1,6.23,6.93,0.0,6.93,17.36,Baixa
2615607,261560,Trindade,PE,Nordeste,2025,32257,13,2,2,2,4.03,6.2,6.2,6.2,41.13,Moderada
2615706,261570,Triunfo,PE,Nordeste,2025,15141,7,1,1,1,4.62,6.6,6.6,6.6,33.21,Moderada
2615805,261580,Tupanatinga,PE,Nordeste,2025,28141,13,1,0,1,4.62,3.55,0.0,3.55,38.76,Moderada
2615904,261590,Tuparetama,PE,Nordeste,2025,8261,4,1,1,1,4.84,12.11,12.11,12.11,25.5,Moderada
2616001,261600,Venturosa,PE,Nordeste,2025,17563,9,1,1,1,5.12,5.69,5.69,5.69,28.31,Moderada
2616100,261610,Verdejante,PE,Nordeste,2025,9483,5,1,0,0,5.27,10.55,0.0,0.0,21.6,Baixa
2616183,261618,Vertente do Lério,PE,Nordeste,2025,7776,5,1,0,0,6.43,12.86,0.0,0.0,11.4,Baixa
2616209,261620,Vertentes,PE,Nordeste,2025,23127,8,1,1,0,3.46,4.32,4.32,0.0,51.96,Alta
2616308,261630,Vicência,PE,Nordeste,2025,27151,14,1,0,1,5.16,3.68,0.0,3.68,32.07,Moderada
2616407,261640,Vitória de Santo Antão,PE,Nordeste,2025,144243,46,5,5,2,3.19,3.47,3.47,1.39,57.03,Alta
2616506,261650,Xexéu,PE,Nordeste,2025,11699,2,1,0,1,1.71,8.55,0.0,8.55,63.64,Alta
2600401,260040,Água Preta,PE,Nordeste,2025,26981,17,1,1,1,6.3,3.71,3.71,3.71,22.57,Baixa
2600500,260050,Águas Belas,PE,Nordeste,2025,43822,25,1,0,1,5.7,2.28,0.0,2.28,29.49,Moderada
2200053,220005,Acauã,PI,Nordeste,2025,6323,3,0,0,0,4.74,0.0,0.0,0.0,58.8,Alta
2200103,220010,Agricolândia,PI,Nordeste,2025,5016,5,1,1,1,9.97,19.94,19.94,19.94,2.72,Baixa
2200251,220025,Alagoinha do Piauí,PI,Nordeste,2025,6876,4,1,1,1,5.82,14.54,14.54,14.54,14.94,Baixa
2200277,220027,Alegrete do Piauí,PI,Nordeste,2025,4707,3,0,0,0,6.37,0.0,0.0,0.0,43.86,Moderada
2200301,220030,Alto Longá,PI,Nordeste,2025,13729,7,1,0,0,5.1,7.28,0.0,0.0,26.26,Moderada
2200400,220040,Altos,PI,Nordeste,2025,50094,10,1,1,1,2.0,2.0,2.0,2.0,72.21,Alta
2200459,220045,Alvorada do Gurguéia,PI,Nordeste,2025,5474,3,0,0,0,5.48,0.0,0.0,0.0,50.67,Alta
2200509,220050,Amarante,PI,Nordeste,2025,17594,12,1,1,1,6.82,5.68,5.68,5.68,15.97,Baixa
2200608,220060,Angical do Piauí,PI,Nordeste,2025,6991,9,1,1,1,12.87,14.3,14.3,14.3,2.75,Baixa
2200806,220080,Antônio Almeida,PI,Nordeste,2025,3234,2,0,0,0,6.18,0.0,0.0,0.0,45.13,Moderada
2200707,220070,Anísio de Abreu,PI,Nordeste,2025,9649,2,1,1,1,2.07,10.36,10.36,10.36,59.29,Alta
2200905,220090,Aroazes,PI,Nordeste,2025,5413,5,1,1,1,9.24,18.47,18.47,18.47,3.48,Baixa
2200954,220095,Aroeiras do Itaim,PI,Nordeste,2025,2777,1,0,0,0,3.6,0.0,0.0,0.0,73.08,Alta
2201002,220100,Arraial,PI,Nordeste,2025,4517,4,1,0,1,8.86,22.14,0.0,22.14,3.44,Baixa
2201051,220105,Assunção do Piauí,PI,Nordeste,2025,7596,2,0,0,0,2.63,0.0,0.0,0.0,84.67,Muito alta
2201101,220110,Avelino Lopes,PI,Nordeste,2025,11118,5,1,1,1,4.5,8.99,8.99,8.99,31.93,Moderada
2201150,220115,Baixa Grande do Ribeiro,PI,Nordeste,2025,13983,8,1,1,1,5.72,7.15,7.15,7.15,20.38,Baixa
2201176,220117,Barra D'Alcântara,PI,Nordeste,2025,4099,2,0,0,0,4.88,0.0,0.0,0.0,56.96,Alta
2201200,220120,Barras,PI,Nordeste,2025,49703,23,2,2,2,4.63,4.02,4.02,4.02,37.55,Moderada
2201309,220130,Barreiras do Piauí,PI,Nordeste,2025,3336,2,0,0,0,6.0,0.0,0.0,0.0,46.32,Moderada
2201408,220140,Barro Duro,PI,Nordeste,2025,6731,4,1,0,0,5.94,14.86,0.0,0.0,13.94,Baixa
2201507,220150,Batalha,PI,Nordeste,2025,27129,2,1,0,1,0.74,3.69,0.0,3.69,76.21,Muito alta
2201556,220155,Bela Vista do Piauí,PI,Nordeste,2025,4225,0,0,0,0,0.0,0.0,0.0,0.0,99.98,Muito alta
2201572,220157,Belém do Piauí,PI,Nordeste,2025,3515,2,0,0,0,5.69,0.0,0.0,0.0,48.68,Moderada
2201606,220160,Beneditinos,PI,Nordeste,2025,10093,14,1,0,1,13.87,9.91,0.0,9.91,4.41,Baixa
2201705,220170,Bertolínia,PI,Nordeste,2025,5715,1,1,0,1,1.75,17.5,0.0,17.5,59.22,Alta
2201739,220173,Betânia do Piauí,PI,Nordeste,2025,6596,3,0,0,0,4.55,0.0,0.0,0.0,61.22,Alta
2201770,220177,Boa Hora,PI,Nordeste,2025,7140,3,1,0,0,4.2,14.01,0.0,0.0,33.1,Moderada
2201804,220180,Bocaina,PI,Nordeste,2025,4118,4,2,1,0,9.71,48.57,24.28,0.0,1.79,Baixa
2201903,220190,Bom Jesus,PI,Nordeste,2025,30658,12,1,1,1,3.91,3.26,3.26,3.26,48.1,Moderada
2201919,220191,Bom Princípio do Piauí,PI,Nordeste,2025,5805,1,1,0,0,1.72,17.23,0.0,0.0,59.47,Alta
2201929,220192,Bonfim do Piauí,PI,Nordeste,2025,6117,2,0,0,0,3.27,0.0,0.0,0.0,77.29,Muito alta
2201945,220194,Boqueirão do Piauí,PI,Nordeste,2025,6751,3,0,0,0,4.44,0.0,0.0,0.0,62.38,Alta
2201960,220196,Brasileira,PI,Nordeste,2025,8684,4,1,0,1,4.61,11.52,0.0,11.52,28.79,Moderada
2201988,220198,Brejo do Piauí,PI,Nordeste,2025,3964,2,0,0,0,5.05,0.0,0.0,0.0,54.97,Alta
2202000,220200,Buriti dos Lopes,PI,Nordeste,2025,20130,11,1,1,1,5.46,4.97,4.97,4.97,26.61,Moderada
2202026,220202,Buriti dos Montes,PI,Nordeste,2025,7517,2,1,0,1,2.66,13.3,0.0,13.3,51.98,Alta
2202059,220205,Cabeceiras do Piauí,PI,Nordeste,2025,10466,4,0,0,0,3.82,0.0,0.0,0.0,70.09,Alta
2202075,220207,Cajazeiras do Piauí,PI,Nordeste,2025,3135,2,0,0,0,6.38,0.0,0.0,0.0,43.83,Moderada
2202083,220208,Cajueiro da Praia,PI,Nordeste,2025,8246,2,0,0,0,2.43,0.0,0.0,0.0,86.82,Muito alta
2202091,220209,Caldeirão Grande do Piauí,PI,Nordeste,2025,5602,5,0,0,0,8.93,0.0,0.0,0.0,37.53,Moderada
2202109,220210,Campinas do Piauí,PI,Nordeste,2025,4964,5,0,0,0,10.07,0.0,0.0,0.0,36.51,Moderada
2202117,220211,Campo Alegre do Fidalgo,PI,Nordeste,2025,4698,3,0,0,0,6.39,0.0,0.0,0.0,43.8,Moderada
2202133,220213,Campo Grande do Piauí,PI,Nordeste,2025,6211,3,0,0,0,4.83,0.0,0.0,0.0,57.51,Alta
2202174,220217,Campo Largo do Piauí,PI,Nordeste,2025,7669,4,0,0,0,5.22,0.0,0.0,0.0,53.3,Alta
2202208,220220,Campo Maior,PI,Nordeste,2025,47119,18,6,6,3,3.82,12.73,12.73,6.37,38.03,Moderada
2202251,220225,Canavieira,PI,Nordeste,2025,3404,2,1,1,1,5.88,29.38,29.38,29.38,12.56,Baixa
2202307,220230,Canto do Buriti,PI,Nordeste,2025,19639,9,1,1,1,4.58,5.09,5.09,5.09,36.2,Moderada
2202455,220245,Capitão Gervásio Oliveira,PI,Nordeste,2025,4071,2,0,0,0,4.91,0.0,0.0,0.0,56.56,Alta
2202406,220240,Capitão de Campos,PI,Nordeste,2025,11362,5,1,1,1,4.4,8.8,8.8,8.8,33.36,Moderada
2202505,220250,Caracol,PI,Nordeste,2025,10546,3,1,1,1,2.84,9.48,9.48,9.48,51.54,Alta
2202539,220253,Caraúbas do Piauí,PI,Nordeste,2025,5581,1,0,0,0,1.79,0.0,0.0,0.0,92.36,Muito alta
2202554,220255,Caridade do Piauí,PI,Nordeste,2025,5176,3,0,0,0,5.8,0.0,0.0,0.0,47.72,Moderada
2202604,220260,Castelo do Piauí,PI,Nordeste,2025,19669,8,1,1,1,4.07,5.08,5.08,5.08,42.68,Moderada
2202653,220265,Caxingó,PI,Nordeste,2025,5682,3,0,0,0,5.28,0.0,0.0,0.0,52.66,Alta
2202703,220270,Cocal,PI,Nordeste,2025,29302,8,1,1,1,2.73,3.41,3.41,3.41,62.28,Alta
2202711,220271,Cocal de Telha,PI,Nordeste,2025,5046,4,0,0,0,7.93,0.0,0.0,0.0,38.91,Moderada
2202729,220272,Cocal dos Alves,PI,Nordeste,2025,6596,3,0,0,0,4.55,0.0,0.0,0.0,61.22,Alta
2202737,220273,Coivaras,PI,Nordeste,2025,4249,1,0,0,0,2.35,0.0,0.0,0.0,87.58,Muito alta
2202752,220275,Colônia do Gurguéia,PI,Nordeste,2025,6294,5,0,0,0,7.94,0.0,0.0,0.0,38.9,Moderada
2202778,220277,Colônia do Piauí,PI,Nordeste,2025,7067,3,1,1,1,4.25,14.15,14.15,14.15,32.64,Moderada
2202802,220280,Conceição do Canindé,PI,Nordeste,2025,5078,1,1,1,0,1.97,19.69,19.69,0.0,57.25,Alta
2202851,220285,Coronel José Dias,PI,Nordeste,2025,4291,2,0,0,0,4.66,0.0,0.0,0.0,59.76,Alta
2202901,220290,Corrente,PI,Nordeste,2025,28381,13,1,1,1,4.58,3.52,3.52,3.52,39.32,Moderada
2203008,220300,Cristalândia do Piauí,PI,Nordeste,2025,7431,4,2,2,2,5.38,26.91,26.91,26.91,17.05,Baixa
2203107,220310,Cristino Castro,PI,Nordeste,2025,10801,9,1,0,0,8.33,9.26,0.0,0.0,8.27,Baixa
2203206,220320,Curimatá,PI,Nordeste,2025,11581,5,1,1,1,4.32,8.63,8.63,8.63,34.75,Moderada
2203230,220323,Currais,PI,Nordeste,2025,4977,2,0,0,0,4.02,0.0,0.0,0.0,67.92,Alta
2203271,220327,Curral Novo do Piauí,PI,Nordeste,2025,5191,5,0,0,0,9.63,0.0,0.0,0.0,36.81,Moderada
2203255,220325,Curralinhos,PI,Nordeste,2025,4555,3,0,0,0,6.59,0.0,0.0,0.0,42.96,Moderada
2203305,220330,Demerval Lobão,PI,Nordeste,2025,17139,7,1,1,1,4.08,5.83,5.83,5.83,40.94,Moderada
2203354,220335,Dirceu Arcoverde,PI,Nordeste,2025,7259,1,1,0,1,1.38,13.78,0.0,13.78,62.68,Alta
2203404,220340,Dom Expedito Lopes,PI,Nordeste,2025,6410,3,0,0,0,4.68,0.0,0.0,0.0,59.57,Alta
2203453,220345,Dom Inocêncio,PI,Nordeste,2025,9332,5,0,0,0,5.36,0.0,0.0,0.0,51.8,Alta
2203420,220342,Domingos Mourão,PI,Nordeste,2025,4129,1,0,0,0,2.42,0.0,0.0,0.0,86.87,Muito alta
2203503,220350,Elesbão Veloso,PI,Nordeste,2025,13743,7,1,1,1,5.09,7.28,7.28,7.28,26.31,Moderada
2203602,220360,Eliseu Martins,PI,Nordeste,2025,4421,4,1,1,1,9.05,22.62,22.62,22.62,3.13,Baixa
2203701,220370,Esperantina,PI,Nordeste,2025,42710,22,2,2,2,5.15,4.68,4.68,4.68,30.01,Moderada
2203750,220375,Fartura do Piauí,PI,Nordeste,2025,5426,2,0,0,0,3.69,0.0,0.0,0.0,72.0,Alta
2203800,220380,Flores do Piauí,PI,Nordeste,2025,4512,3,1,1,1,6.65,22.16,22.16,22.16,8.45,Baixa
2203859,220385,Floresta do Piauí,PI,Nordeste,2025,2354,4,0,0,0,16.99,0.0,0.0,0.0,35.06,Moderada
2203909,220390,Floriano,PI,Nordeste,2025,64393,26,4,3,2,4.04,6.21,4.66,3.11,41.07,Moderada
2204006,220400,Francinópolis,PI,Nordeste,2025,4481,3,1,1,1,6.69,22.32,22.32,22.32,8.16,Baixa
2204105,220410,Francisco Ayres,PI,Nordeste,2025,4548,2,1,1,1,4.4,21.99,21.99,21.99,28.87,Moderada
2204154,220415,Francisco Macedo,PI,Nordeste,2025,2985,1,0,0,0,3.35,0.0,0.0,0.0,76.31,Muito alta
2204204,220420,Francisco Santos,PI,Nordeste,2025,8349,5,1,1,1,5.99,11.98,11.98,11.98,14.6,Baixa
2204303,220430,Fronteiras,PI,Nordeste,2025,10344,11,1,1,1,10.63,9.67,9.67,9.67,5.46,Baixa
2204352,220435,Geminiano,PI,Nordeste,2025,5604,3,0,0,0,5.35,0.0,0.0,0.0,51.88,Alta
2204402,220440,Gilbués,PI,Nordeste,2025,11193,3,1,1,1,2.68,8.93,8.93,8.93,54.32,Alta
2204501,220450,Guadalupe,PI,Nordeste,2025,10480,5,1,1,1,4.77,9.54,9.54,9.54,27.8,Moderada
2204550,220455,Guaribas,PI,Nordeste,2025,4344,1,0,0,0,2.3,0.0,0.0,0.0,88.19,Muito alta
2204600,220460,Hugo Napoleão,PI,Nordeste,2025,3550,3,0,0,0,8.45,0.0,0.0,0.0,38.23,Moderada
2204659,220465,Ilha Grande,PI,Nordeste,2025,9522,6,0,0,0,6.3,0.0,0.0,0.0,44.37,Moderada
2204709,220470,Inhuma,PI,Nordeste,2025,15268,9,1,0,1,5.89,6.55,0.0,6.55,20.09,Baixa
2204808,220480,Ipiranga do Piauí,PI,Nordeste,2025,9627,5,1,0,0,5.19,10.39,0.0,0.0,22.47,Baixa
2204907,220490,Isaías Coelho,PI,Nordeste,2025,7867,5,1,1,1,6.36,12.71,12.71,12.71,11.9,Baixa
2205003,220500,Itainópolis,PI,Nordeste,2025,10969,1,1,1,1,0.91,9.12,9.12,9.12,67.36,Alta
2205102,220510,Itaueira,PI,Nordeste,2025,10477,6,1,1,1,5.73,9.54,9.54,9.54,17.74,Baixa
2205151,220515,Jacobina do Piauí,PI,Nordeste,2025,5711,3,0,0,0,5.25,0.0,0.0,0.0,52.88,Alta
2205201,220520,Jaicós,PI,Nordeste,2025,17789,11,1,1,1,6.18,5.62,5.62,5.62,19.46,Baixa
2205250,220525,Jardim do Mulato,PI,Nordeste,2025,4235,9,0,0,0,21.25,0.0,0.0,0.0,35.02,Moderada
2205276,220527,Jatobá do Piauí,PI,Nordeste,2025,4560,5,0,0,0,10.96,0.0,0.0,0.0,35.94,Moderada
2205300,220530,Jerumenha,PI,Nordeste,2025,4606,2,1,1,1,4.34,21.71,21.71,21.71,29.66,Moderada
2205409,220540,Joaquim Pires,PI,Nordeste,2025,14265,8,1,1,1,5.61,7.01,7.01,7.01,21.71,Baixa
2205458,220545,Joca Marques,PI,Nordeste,2025,5552,3,1,0,0,5.4,18.01,0.0,0.0,17.84,Baixa
2205508,220550,José de Freitas,PI,Nordeste,2025,44689,22,1,0,1,4.92,2.24,0.0,2.24,37.4,Moderada
2205359,220535,João Costa,PI,Nordeste,2025,3033,2,0,0,0,6.59,0.0,0.0,0.0,42.93,Moderada
2205516,220551,Juazeiro do Piauí,PI,Nordeste,2025,5308,2,0,0,0,3.77,0.0,0.0,0.0,70.82,Alta
2205532,220553,Jurema,PI,Nordeste,2025,4501,1,1,0,0,2.22,22.22,0.0,0.0,54.77,Alta
2205524,220552,Júlio Borges,PI,Nordeste,2025,5501,1,0,0,0,1.82,0.0,0.0,0.0,92.14,Muito alta
2205557,220555,Lagoa Alegre,PI,Nordeste,2025,8464,2,1,1,1,2.36,11.81,11.81,11.81,55.79,Alta
2205573,220557,Lagoa de São Francisco,PI,Nordeste,2025,6446,3,0,0,0,4.65,0.0,0.0,0.0,59.81,Alta
2205565,220556,Lagoa do Barro do Piauí,PI,Nordeste,2025,5171,2,0,0,0,3.87,0.0,0.0,0.0,69.51,Alta
2205581,220558,Lagoa do Piauí,PI,Nordeste,2025,5017,2,0,0,0,3.99,0.0,0.0,0.0,68.23,Alta
2205599,220559,Lagoa do Sítio,PI,Nordeste,2025,4559,4,0,0,0,8.77,0.0,0.0,0.0,37.74,Moderada
2205540,220554,Lagoinha do Piauí,PI,Nordeste,2025,3044,1,0,0,0,3.29,0.0,0.0,0.0,77.16,Muito alta
2205607,220560,Landri Sales,PI,Nordeste,2025,5309,3,1,1,1,5.65,18.84,18.84,18.84,15.27,Baixa
2205805,220580,Luzilândia,PI,Nordeste,2025,26143,15,1,1,1,5.74,3.83,3.83,3.83,26.15,Moderada
2205706,220570,Luís Correia,PI,Nordeste,2025,31901,15,1,0,0,4.7,3.13,0.0,0.0,38.55,Moderada
2205854,220585,Madeiro,PI,Nordeste,2025,8231,5,0,0,0,6.07,0.0,0.0,0.0,45.8,Moderada
2205904,220590,Manoel Emídio,PI,Nordeste,2025,5315,4,1,1,1,7.53,18.81,18.81,18.81,6.02,Baixa
2205953,220595,Marcolândia,PI,Nordeste,2025,8822,3,1,1,0,3.4,11.34,11.34,0.0,44.21,Moderada
2206001,220600,Marcos Parente,PI,Nordeste,2025,4863,2,1,0,1,4.11,20.56,0.0,20.56,32.77,Moderada
2206050,220605,Massapê do Piauí,PI,Nordeste,2025,5165,4,0,0,0,7.74,0.0,0.0,0.0,39.3,Moderada
2206100,220610,Matias Olímpio,PI,Nordeste,2025,10886,1,1,1,1,0.92,9.19,9.19,9.19,67.2,Alta
2206209,220620,Miguel Alves,PI,Nordeste,2025,33074,11,1,1,1,3.33,3.02,3.02,3.02,56.23,Alta
2206308,220630,Miguel Leão,PI,Nordeste,2025,1355,5,0,0,0,36.9,0.0,0.0,0.0,34.99,Moderada
2206357,220635,Milton Brandão,PI,Nordeste,2025,6681,3,0,0,0,4.49,0.0,0.0,0.0,61.86,Alta
2206407,220640,Monsenhor Gil,PI,Nordeste,2025,10513,5,1,0,1,4.76,9.51,0.0,9.51,28.06,Moderada
2206506,220650,Monsenhor Hipólito,PI,Nordeste,2025,7762,7,1,1,1,9.02,12.88,12.88,12.88,5.22,Baixa
2206605,220660,Monte Alegre do Piauí,PI,Nordeste,2025,10928,4,1,1,1,3.66,9.15,9.15,9.15,42.26,Moderada
2206654,220665,Morro Cabeça no Tempo,PI,Nordeste,2025,4456,1,0,0,0,2.24,0.0,0.0,0.0,88.69,Muito alta
2206670,220667,Morro do Chapéu do Piauí,PI,Nordeste,2025,6548,5,0,0,0,7.64,0.0,0.0,0.0,39.5,Moderada
2206696,220669,Murici dos Portelas,PI,Nordeste,2025,10210,3,0,0,0,2.94,0.0,0.0,0.0,81.13,Muito alta
2206704,220670,Nazaré do Piauí,PI,Nordeste,2025,6697,8,1,1,1,11.95,14.93,14.93,14.93,2.75,Baixa
2206720,220672,Nazária,PI,Nordeste,2025,10821,4,0,0,0,3.7,0.0,0.0,0.0,71.79,Alta
2206753,220675,Nossa Senhora de Nazaré,PI,Nordeste,2025,5442,3,0,0,0,5.51,0.0,0.0,0.0,50.38,Alta
2206803,220680,Nossa Senhora dos Remédios,PI,Nordeste,2025,8751,5,1,1,1,5.71,11.43,11.43,11.43,16.89,Baixa
2207959,220795,Nova Santa Rita,PI,Nordeste,2025,4142,2,0,0,0,4.83,0.0,0.0,0.0,57.55,Alta
2206902,220690,Novo Oriente do Piauí,PI,Nordeste,2025,6158,3,1,0,0,4.87,16.24,0.0,0.0,23.91,Baixa
2206951,220695,Novo Santo Antônio,PI,Nordeste,2025,2888,4,0,0,0,13.85,0.0,0.0,0.0,35.26,Moderada
2207009,220700,Oeiras,PI,Nordeste,2025,39687,21,3,3,3,5.29,7.56,7.56,7.56,24.03,Baixa
2207108,220710,Olho D'Água do Piauí,PI,Nordeste,2025,2730,6,0,0,0,21.98,0.0,0.0,0.0,35.01,Moderada
2207207,220720,Padre Marcos,PI,Nordeste,2025,6468,6,1,1,1,9.28,15.46,15.46,15.46,4.14,Baixa
2207306,220730,Paes Landim,PI,Nordeste,2025,4176,1,1,1,1,2.39,23.95,23.95,23.95,52.86,Alta
2207355,220735,Pajeú do Piauí,PI,Nordeste,2025,3032,4,0,0,0,13.19,0.0,0.0,0.0,35.32,Moderada
2207405,220740,Palmeira do Piauí,PI,Nordeste,2025,5047,4,1,0,1,7.93,19.81,0.0,19.81,5.09,Baixa
2207504,220750,Palmeirais,PI,Nordeste,2025,13458,8,1,0,1,5.94,7.43,0.0,7.43,18.3,Baixa
2207553,220755,Paquetá,PI,Nordeste,2025,3873,1,0,0,0,2.58,0.0,0.0,0.0,85.19,Muito alta
2207603,220760,Parnaguá,PI,Nordeste,2025,10282,6,1,1,1,5.84,9.73,9.73,9.73,16.74,Baixa
2207702,220770,Parnaíba,PI,Nordeste,2025,170491,36,7,4,4,2.11,4.11,2.35,2.35,67.11,Alta
2207751,220775,Passagem Franca do Piauí,PI,Nordeste,2025,4222,2,0,0,0,4.74,0.0,0.0,0.0,58.89,Alta
2207777,220777,Patos do Piauí,PI,Nordeste,2025,5427,7,0,0,0,12.9,0.0,0.0,0.0,35.36,Moderada
2207793,220779,Pau D'Arco do Piauí,PI,Nordeste,2025,3979,4,0,0,0,10.05,0.0,0.0,0.0,36.52,Moderada
2207801,220780,Paulistana,PI,Nordeste,2025,21633,12,2,2,2,5.55,9.25,9.25,9.25,19.83,Baixa
2207850,220785,Pavussu,PI,Nordeste,2025,3697,2,0,0,0,5.41,0.0,0.0,0.0,51.39,Alta
2207900,220790,Pedro II,PI,Nordeste,2025,39072,15,2,2,2,3.84,5.12,5.12,5.12,45.19,Moderada
2207934,220793,Pedro Laurentino,PI,Nordeste,2025,2517,2,0,0,0,7.95,0.0,0.0,0.0,38.89,Moderada
2208007,220800,Picos,PI,Nordeste,2025,86701,37,6,6,6,4.27,6.92,6.92,6.92,37.4,Moderada
2208106,220810,Pimenteiras,PI,Nordeste,2025,11487,1,1,1,1,0.87,8.71,8.71,8.71,68.02,Alta
2208205,220820,Pio IX,PI,Nordeste,2025,17948,9,1,1,1,5.01,5.57,5.57,5.57,29.8,Moderada
2208304,220830,Piracuruca,PI,Nordeste,2025,29721,13,2,2,2,4.37,6.73,6.73,6.73,36.19,Moderada
2208403,220840,Piripiri,PI,Nordeste,2025,67887,31,2,2,1,4.57,2.95,2.95,1.47,40.68,Moderada
2208502,220850,Porto,PI,Nordeste,2025,12323,7,1,1,1,5.68,8.11,8.11,8.11,19.74,Baixa
2208551,220855,Porto Alegre do Piauí,PI,Nordeste,2025,2382,2,1,0,0,8.4,41.98,0.0,0.0,3.39,Baixa
2208601,220860,Prata do Piauí,PI,Nordeste,2025,3096,2,1,1,1,6.46,32.3,32.3,32.3,8.65,Baixa
2208650,220865,Queimada Nova,PI,Nordeste,2025,8948,5,0,0,0,5.59,0.0,0.0,0.0,49.65,Moderada
2208700,220870,Redenção do Gurguéia,PI,Nordeste,2025,8565,3,1,0,0,3.5,11.68,0.0,0.0,42.85,Moderada
2208809,220880,Regeneração,PI,Nordeste,2025,17400,9,1,1,1,5.17,5.75,5.75,5.75,27.69,Moderada
2208858,220885,Riacho Frio,PI,Nordeste,2025,4238,2,0,0,0,4.72,0.0,0.0,0.0,59.1,Alta
2208874,220887,Ribeira do Piauí,PI,Nordeste,2025,4105,1,0,0,0,2.44,0.0,0.0,0.0,86.56,Muito alta
2208908,220890,Ribeiro Gonçalves,PI,Nordeste,2025,6182,1,1,1,1,1.62,16.18,16.18,16.18,60.46,Alta
2209005,220900,Rio Grande do Piauí,PI,Nordeste,2025,5845,4,1,1,1,6.84,17.11,17.11,17.11,8.41,Baixa
2209104,220910,Santa Cruz do Piauí,PI,Nordeste,2025,5872,2,1,1,1,3.41,17.03,17.03,17.03,42.37,Moderada
2209153,220915,Santa Cruz dos Milagres,PI,Nordeste,2025,3448,3,0,0,0,8.7,0.0,0.0,0.0,37.79,Moderada
2209203,220920,Santa Filomena,PI,Nordeste,2025,6210,4,1,0,1,6.44,16.1,0.0,16.1,10.41,Baixa
2209302,220930,Santa Luz,PI,Nordeste,2025,5418,1,0,0,0,1.85,0.0,0.0,0.0,91.85,Muito alta
2209377,220937,Santa Rosa do Piauí,PI,Nordeste,2025,4666,3,1,0,1,6.43,21.43,0.0,21.43,9.47,Baixa
2209351,220935,Santana do Piauí,PI,Nordeste,2025,4159,2,0,0,0,4.81,0.0,0.0,0.0,57.77,Alta
2209401,220940,Santo Antônio de Lisboa,PI,Nordeste,2025,5930,4,1,0,0,6.75,16.86,0.0,0.0,8.87,Baixa
2209450,220945,Santo Antônio dos Milagres,PI,Nordeste,2025,2169,4,0,0,0,18.44,0.0,0.0,0.0,35.04,Moderada
2209500,220950,Santo Inácio do Piauí,PI,Nordeste,2025,3682,3,1,0,1,8.15,27.16,0.0,27.16,4.22,Baixa
2210623,221062,Sebastião Barros,PI,Nordeste,2025,3210,2,0,0,0,6.23,0.0,0.0,0.0,44.86,Moderada
2210631,221063,Sebastião Leal,PI,Nordeste,2025,4590,5,0,0,0,10.89,0.0,0.0,0.0,36.0,Moderada
2210656,221065,Sigefredo Pacheco,PI,Nordeste,2025,9623,4,0,0,0,4.16,0.0,0.0,0.0,66.23,Alta
2210805,221080,Simplício Mendes,PI,Nordeste,2025,14437,4,1,1,1,2.77,6.93,6.93,6.93,55.53,Alta
2210706,221070,Simões,PI,Nordeste,2025,14664,8,3,3,3,5.46,20.46,20.46,20.46,17.06,Baixa
2210904,221090,Socorro do Piauí,PI,Nordeste,2025,4165,4,1,1,1,9.6,24.01,24.01,24.01,2.48,Baixa
2210938,221093,Sussuapara,PI,Nordeste,2025,6346,3,0,0,0,4.73,0.0,0.0,0.0,58.97,Alta
2209559,220955,São Braz do Piauí,PI,Nordeste,2025,4454,3,0,0,0,6.74,0.0,0.0,0.0,42.22,Moderada
2209658,220965,São Francisco de Assis do Piauí,PI,Nordeste,2025,5713,3,0,0,0,5.25,0.0,0.0,0.0,52.92,Alta
2209708,220970,São Francisco do Piauí,PI,Nordeste,2025,5358,3,1,1,1,5.6,18.66,18.66,18.66,15.83,Baixa
2209609,220960,São Félix do Piauí,PI,Nordeste,2025,2879,4,1,1,1,13.89,34.73,34.73,34.73,0.43,Baixa
2209757,220975,São Gonçalo do Gurguéia,PI,Nordeste,2025,3026,2,0,0,0,6.61,0.0,0.0,0.0,42.86,Moderada
2209807,220980,São Gonçalo do Piauí,PI,Nordeste,2025,4985,3,1,1,1,6.02,20.06,20.06,20.06,12.34,Baixa
2210052,221005,São José do Divino,PI,Nordeste,2025,5317,6,0,0,0,11.28,0.0,0.0,0.0,35.74,Moderada
2210102,221010,São José do Peixe,PI,Nordeste,2025,3300,2,1,0,1,6.06,30.3,0.0,30.3,11.25,Baixa
2210201,221020,São José do Piauí,PI,Nordeste,2025,6733,7,1,1,1,10.4,14.85,14.85,14.85,3.54,Baixa
2209856,220985,São João da Canabrava,PI,Nordeste,2025,4359,4,0,0,0,9.18,0.0,0.0,0.0,37.29,Moderada
